tweet_id,label
15852,trust
15952,anger
28699,trust
7246,anger
4735,anger
9323,joy
26773,anger
13444,anger
35732,anger
22982,joy
4142,surprise
10913,anger
35150,anger
28201,error
35671,joy
7885,sadness
16588,anger
13647,surprise
16015,joy
19047,error
26735,joy
44893,anger
4241,anger
19068,anger
16537,sadness
27290,anger
27305,error
14279,anger
29901,joy
1655,anger
15845,trust
14644,joy
26394,joy
18768,joy
29841,anger
22856,fear
16437,anger
19946,joy
16719,joy
18339,anger
26892,joy
32751,anger
15435,joy
37143,joy
24499,joy
19922,joy
32743,anger
27239,anger
42109,anger
23772,joy
28527,surprise
22261,anger
14088,joy
10543,anger
44843,anger
32253,sadness
29752,anger
30024,joy
17236,anger
14157,joy
16697,joy
15762,joy
17260,anger
44517,anger
16091,joy
44137,anger
23914,anger
7508,anger
7649,anger
7337,joy
19933,confusion
12841,anger
31926,anger
17987,anger
12419,surprise
42081,anger
17747,anger
45143,joy
26904,anger
19422,joy
27855,joy
18707,anger
11349,joy
8972,joy
1816,joy
24191,joy
22149,joy
26860,anger
4742,joy
18849,anger
20522,anger
20619,sadness
12072,anger
9052,anger
38498,anger
22745,anger
42938,joy
16232,joy
16039,joy
9271,joy
13650,anger
8334,error
2939,error
10807,joy
21687,trust
23160,sadness
28703,anger
40384,anger
18354,anger
32615,anger
26566,joy
31056,sadness
31533,sadness
1470,anger
16416,anger
11620,joy
8134,anger
33381,trust
24148,anger
17417,joy
30306,joy
14577,anger
24821,trust
20986,joy
33095,joy
28004,anger
7031,joy
30260,anger
21855,trust
20952,joy
40789,joy
44593,joy
39155,sadness
12054,anger
24143,joy
12652,anger
43166,anger
29639,anger
22700,anger
12245,trust
24213,anger
19738,sadness
44947,sadness
31315,surprise
7813,anger
13906,sadness
20425,anger
28525,joy
6921,anger
13241,surprise
16406,anger
26528,anger
18995,joy
7580,anger
15185,anger
10159,anger
16624,anger
43102,joy
29688,trust
27081,joy
34231,anger
18160,joy
43240,fear
27503,joy
15649,joy
28304,joy
37039,joy
10227,anger
21930,anger
17641,anger
28251,anger
41581,joy
16071,trust
16281,joy
4342,joy
25423,anger
7553,joy
16561,sadness
29849,sadness
10874,anger
14553,joy
30080,anger
22458,trust
14955,trust
36858,joy
3195,joy
42761,sadness
31243,joy
19801,joy
5452,joy
34641,sadness
27018,trust
14889,anger
21150,fear
24457,joy
38785,surprise
28730,sadness
35035,joy
20003,trust
34258,joy
5675,joy
14707,anger
42026,sadness
5335,joy
35946,anger
42112,anger
20355,joy
11303,sadness
9659,joy
28240,anger
22716,anger
26117,anger
3215,joy
11646,joy
23007,anger
16570,anger
15962,anger
38934,joy
26359,joy
14282,anger
16846,anger
24944,joy
348,anger
32559,joy
29569,joy
32424,joy
17646,anger
24809,anger
22798,joy
27190,joy
18980,anger
20447,sadness
4740,anger
5888,sadness
39047,joy
17042,anger
33175,anger
5213,surprise
14240,joy
38107,joy
39837,anger
30216,anger
8256,anger
6667,joy
20683,trust
2376,joy
22510,trust
31657,anger
24539,joy
14089,trust
8689,anger
33131,joy
9087,joy
24042,anger
17858,sadness
26579,anger
36452,anger
43861,joy
42442,joy
36598,joy
8922,anger
39880,sadness
24145,anger
36872,anger
1148,anger
13199,joy
35899,joy
33507,anger
18388,anger
35637,joy
18906,anger
22091,sadness
6497,anger
8174,anger
7447,sadness
34730,joy
20759,surprise
7941,sadness
15080,joy
8859,joy
39831,joy
14935,anger
6459,joy
4350,joy
12770,fear
34082,sadness
26345,joy
41584,sadness
15800,joy
26707,anger
2982,joy
11705,anger
23885,anger
39997,anger
1420,joy
10105,anger
6266,surprise
43039,joy
20159,anger
44065,anger
30432,trust
22047,trust
17630,anger
19701,anger
32748,anger
22620,surprise
14489,anger
1276,error
8146,anger
7968,anger
23143,error
895,anger
44362,trust
26170,joy
36856,anger
6104,anger
33032,anger
37022,anger
7969,anger
13390,anger
6200,anger
13711,trust
30890,joy
31968,sadness
6186,anger
20613,joy
42180,sadness
33255,anger
19890,anger
6539,anger
651,anger
22173,joy
18879,sadness
37267,joy
35924,anger
41738,anger
6936,anger
30294,error
35909,sadness
18940,sadness
17391,anger
5535,joy
17191,anger
11726,joy
362,sadness
28915,anger
40038,joy
7259,joy
24544,joy
37524,anger
809,anger
29019,joy
42618,anger
9406,sadness
21980,anger
21596,anger
21032,joy
23742,anger
30132,anger
36532,joy
22602,joy
15739,anger
33406,anger
28697,joy
28954,anger
37552,joy
43311,joy
23317,sadness
22517,anger
33671,anger
10020,fear
44823,surprise
45,sadness
39840,anger
25922,anger
25521,sadness
20073,anger
12711,joy
30153,anger
9754,joy
31939,surprise
41919,anger
37248,anger
28698,surprise
28502,anger
19781,anger
19822,joy
34271,sadness
19935,trust
38411,joy
22370,joy
23512,joy
22594,joy
44218,joy
6676,error
1453,anger
13081,anger
34471,joy
29863,anger
37189,trust
13979,anger
45083,sadness
32062,joy
41112,anger
17701,sadness
26531,anger
20089,trust
42731,surprise
33872,anger
23853,surprise
28772,joy
17541,joy
3726,anger
42705,anger
27221,anger
44109,anger
39549,anger
12240,anger
12218,anger
22339,joy
6041,trust
18836,joy
19156,anger
39276,sadness
9592,sadness
39311,anger
31284,anger
29925,trust
42658,trust
15953,anger
41925,anger
22482,anger
41463,joy
23712,sadness
20540,joy
41630,joy
8961,anger
33824,joy
22239,joy
43182,trust
36534,joy
13558,joy
8284,joy
17750,anger
32897,trust
28475,joy
16538,joy
797,anger
24328,sadness
26226,trust
44966,joy
35563,anger
876,joy
24574,joy
13917,anger
42615,anger
34232,sadness
23324,anger
9164,anger
31160,joy
42655,sadness
19734,joy
7610,joy
26029,joy
6820,anger
4426,anger
1858,joy
18128,joy
19927,anger
44552,anger
5803,anger
11388,anger
2705,anger
6608,joy
15342,trust
20843,anger
26101,anger
17705,error
29224,error
43920,error
9338,anger
14448,joy
8404,anger
29721,anger
19708,anger
15186,joy
35302,joy
34654,joy
10653,joy
3706,anger
15943,anger
12863,joy
20057,joy
31342,anger
30234,joy
44921,joy
41223,trust
13004,joy
15535,anger
26949,joy
10839,anger
20257,surprise
9903,anger
40710,joy
3587,joy
24759,anger
5193,joy
30345,joy
16786,joy
28827,surprise
5433,anger
16511,anger
15863,joy
33689,joy
17424,anger
13033,joy
23159,joy
38248,joy
34123,joy
27038,anger
15410,trust
30604,anger
7236,anger
16294,joy
16247,joy
11333,anger
16744,sadness
9111,anger
33539,joy
21115,sadness
15774,anger
19313,joy
36240,joy
16306,anger
32654,joy
17647,anger
39675,joy
34743,anger
21960,joy
26058,joy
43078,trust
42789,anger
28265,anger
31405,anger
15985,anger
22825,joy
13855,joy
23574,joy
42361,trust
4999,joy
22132,anger
27777,surprise
2910,joy
27185,joy
42140,anger
19087,anger
9315,joy
1448,anger
11124,anger
15884,anger
6720,anger
23060,joy
23175,trust
17484,anger
16000,joy
4507,joy
16412,anger
44130,anger
9677,sadness
14018,anger
34372,anger
39343,joy
8982,surprise
11982,joy
13326,joy
44309,joy
11156,anger
16387,joy
22076,joy
28059,anger
39173,anger
29488,joy
1335,sadness
17430,anger
37885,anger
3151,fear
17999,joy
30670,joy
11858,joy
16035,anger
22010,anger
6055,joy
29326,anger
6484,anger
18805,joy
33886,surprise
36455,anger
20907,joy
26539,sadness
30444,trust
19191,sadness
21563,anger
38844,anger
37312,anger
27376,anger
21077,anger
16861,trust
20659,trust
18028,anger
13532,joy
11976,surprise
27118,anger
17406,joy
33239,anger
15417,anger
39197,sadness
37088,joy
33212,anger
1674,sadness
23111,anger
35880,anger
21240,joy
26060,anger
37666,joy
22571,joy
21936,anger
21001,joy
30804,anger
42405,anger
31628,anger
16573,anger
10169,joy
19199,anger
23273,joy
27268,sadness
16160,anger
19448,anger
18793,joy
29787,joy
18730,joy
14458,joy
6088,joy
23482,anger
33464,joy
23436,joy
24466,joy
44032,anger
25382,anger
1845,trust
30513,anger
27951,anger
5118,joy
33462,anger
24178,joy
17408,sadness
28076,joy
11438,anger
23473,anger
23360,sadness
13183,anger
37790,anger
20827,error
35784,anger
41820,sadness
23725,joy
15221,joy
38683,anger
18981,anger
3129,joy
20334,anger
22570,joy
22332,joy
13823,joy
28808,trust
5332,anger
39678,anger
22051,joy
36472,anger
16188,joy
26467,anger
24369,joy
40521,surprise
19184,joy
42370,joy
15706,trust
41909,anger
26070,anger
6534,joy
24046,anger
7802,anger
2909,joy
35554,joy
27111,anger
17049,anger
5897,anger
13940,sadness
6291,sadness
14362,joy
12745,joy
36479,anger
5584,joy
11143,joy
42150,joy
26258,anger
17164,joy
157,error
16984,surprise
15965,anger
3658,anger
28223,anger
23594,sadness
19901,anger
37678,anger
22315,anger
41017,joy
25520,joy
14817,anger
27987,joy
39818,anger
30937,joy
13667,anger
23879,anger
40496,anger
19675,joy
1494,sadness
23945,trust
26553,joy
14918,joy
1797,anger
1786,anger
26601,anger
15148,anger
21318,joy
20044,anger
40020,sadness
26769,anger
32488,error
15380,trust
18835,joy
26762,sadness
29410,joy
34195,joy
33762,sadness
42054,joy
13217,anger
19643,joy
23179,joy
44572,joy
27752,anger
17633,sadness
9329,anger
704,joy
7115,joy
20079,anger
14463,surprise
9502,anger
12935,anger
23400,joy
25742,anger
12443,anger
4825,surprise
23420,joy
23090,anger
8037,anger
31112,trust
30713,joy
15407,anger
18482,anger
28632,anger
22037,anger
25076,surprise
1574,anger
10413,anger
26660,sadness
28513,error
17363,anger
16063,joy
19321,error
43456,joy
38431,joy
7712,anger
5216,trust
20305,joy
15376,anger
24193,anger
28355,anger
37374,anger
39098,joy
20874,anger
33890,trust
16310,joy
5944,anger
13102,anger
15771,anger
28014,anger
17907,anger
19029,joy
6048,joy
39881,joy
22490,anger
18987,anger
36840,anger
14061,joy
26885,anger
11245,anger
41774,joy
40285,joy
39944,joy
20382,anger
45144,joy
22333,joy
16530,anger
6206,sadness
19129,joy
17119,anger
38559,joy
26165,joy
15950,surprise
40598,joy
1432,anger
35238,joy
33402,joy
41533,joy
26128,anger
41814,anger
5017,anger
14559,anger
14674,joy
3665,anger
37864,joy
38437,anger
14859,anger
19214,joy
39669,joy
22250,anger
40422,anger
15249,anger
39080,anger
16763,anger
18580,joy
16704,anger
45118,anger
44615,joy
4344,anger
20634,joy
22306,anger
15770,error
13922,trust
34198,anger
21909,joy
28459,anger
11853,anger
77,anger
11964,anger
17077,joy
11841,joy
38860,joy
9275,anger
18826,anger
33821,anger
14367,joy
27964,anger
13001,joy
10834,anger
10842,anger
1013,anger
18086,joy
14407,joy
19112,anger
34288,anger
26723,joy
33525,joy
15607,anger
28057,trust
12380,joy
9258,anger
15461,anger
27542,anger
37477,sadness
17231,joy
26490,joy
8963,sadness
44779,anger
27003,anger
26392,joy
8569,anger
9978,anger
7582,sadness
7044,joy
6971,anger
42717,joy
36245,anger
30179,joy
5173,anger
37270,joy
39419,joy
5688,error
36256,joy
18796,anger
35265,error
10560,anger
19416,anger
8083,joy
16476,anger
32482,anger
40552,anger
10124,anger
18620,joy
7069,surprise
14399,joy
32010,anger
22001,joy
15236,joy
40235,anger
42691,anger
28965,joy
20606,anger
43688,joy
28643,anger
22623,anger
3625,anger
12173,joy
24469,anger
9189,anger
31271,anger
40096,anger
32790,anger
16059,anger
12886,anger
36619,joy
29756,surprise
28888,anger
23042,joy
42873,joy
35974,joy
36772,sadness
21028,fear
6854,joy
35959,anger
15169,anger
19435,anger
41451,surprise
9402,joy
14492,anger
8220,anger
43992,anger
38462,anger
16994,joy
15323,joy
26388,anger
24090,joy
40274,joy
19185,joy
41735,anger
7318,trust
19473,anger
6666,trust
12993,joy
3756,joy
16924,anger
1247,joy
26198,joy
3599,anger
11894,anger
16748,joy
5711,anger
10576,anger
21040,anger
14502,anger
20674,joy
34854,joy
35319,joy
5701,trust
18055,anger
37500,anger
28650,sadness
12928,joy
41941,joy
19888,anger
28114,surprise
27137,anger
14694,trust
9365,joy
21818,joy
26472,anger
7551,anger
12627,anger
31554,joy
42119,joy
26592,joy
43096,trust
9642,joy
14336,joy
8188,joy
13135,anger
14892,anger
20104,anger
17512,anger
31910,joy
15269,anger
43148,joy
6804,anger
7987,joy
42194,trust
14804,joy
28943,anger
36690,anger
27087,anger
8772,anger
29817,joy
37363,anger
20528,joy
40649,anger
15050,joy
18703,joy
10979,anger
24353,anger
26746,anger
38786,joy
6542,joy
32274,anger
29916,joy
13223,anger
27437,trust
37742,anger
21053,anger
19515,anger
42642,anger
1911,surprise
43563,joy
13861,anger
15703,joy
16460,anger
34224,joy
16611,anger
16678,anger
18111,joy
11019,anger
45132,trust
22022,sadness
7420,anger
5621,joy
44187,trust
22279,joy
29405,joy
25579,anger
29711,surprise
28008,anger
34750,joy
14716,anger
28227,joy
34660,anger
27465,sadness
17246,joy
26142,joy
22326,anger
10667,anger
12786,anger
38819,joy
27825,anger
34357,anger
26915,anger
880,joy
14475,joy
19055,anger
12909,anger
27173,anger
34735,error
15443,sadness
11617,anger
14438,anger
13209,joy
14081,anger
14192,anger
26816,sadness
19984,anger
18771,anger
28907,anger
26443,joy
11645,joy
16225,anger
44897,joy
5633,anger
35524,anger
9284,joy
27120,anger
10043,anger
14880,sadness
11734,joy
3361,sadness
14749,joy
20020,error
26403,joy
36984,anger
24588,joy
44220,anger
37978,joy
17335,anger
25656,anger
44024,sadness
11189,joy
28770,joy
43540,surprise
19248,anger
23871,joy
33650,anger
21697,anger
8973,anger
36740,anger
6853,anger
5869,anger
4092,joy
43437,trust
21972,joy
41565,anger
23492,joy
39883,joy
28308,anger
34405,anger
22424,joy
12235,joy
12229,trust
939,anger
27292,joy
10089,joy
1128,joy
7320,anger
28315,anger
7231,anger
19150,anger
13626,joy
25660,joy
19750,sadness
22962,joy
41149,surprise
13100,trust
13194,joy
15316,joy
32786,anger
35806,anger
30995,anger
38936,anger
8067,anger
22063,joy
32844,error
15767,anger
27327,trust
19637,joy
24413,joy
24794,joy
13791,anger
20496,anger
35871,anger
28163,joy
25914,trust
39915,anger
1664,anger
23953,trust
36002,anger
17283,anger
3010,joy
14142,joy
41915,anger
30835,surprise
37145,joy
29317,anger
9600,anger
7793,anger
23677,sadness
19771,joy
40620,trust
12665,sadness
6376,trust
35072,anger
2600,surprise
26698,trust
21547,joy
28720,joy
24697,sadness
20480,anger
13079,anger
23355,joy
39654,anger
20101,sadness
19096,joy
2693,joy
38556,anger
28413,sadness
30011,joy
25171,joy
23889,anger
13767,joy
28962,joy
26942,anger
17003,joy
16106,anger
25637,anger
30275,joy
25640,anger
25388,anger
33428,anger
42214,sadness
28664,anger
28876,anger
16517,surprise
34859,joy
16146,joy
11951,joy
8574,anger
20567,joy
19460,anger
4201,anger
43626,trust
7556,joy
28886,joy
15453,anger
3768,sadness
28003,joy
28554,error
43594,error
35473,error
26012,joy
13571,joy
28019,anger
36746,joy
8517,joy
35530,anger
24052,anger
35790,anger
26031,anger
22454,anger
15904,anger
15656,sadness
18116,surprise
19123,joy
17369,anger
21086,anger
22265,joy
21988,sadness
26323,joy
23679,anger
41548,anger
26813,anger
5589,trust
13265,joy
19567,error
41436,anger
29147,trust
28314,anger
14099,joy
7730,joy
9656,joy
34719,anger
15381,joy
5937,joy
7048,trust
14409,joy
35409,joy
15608,anger
17437,joy
28835,anger
7801,fear
21903,anger
39938,sadness
33146,joy
24661,joy
23054,error
44772,anger
28186,anger
43909,joy
23765,joy
11943,anger
39307,anger
28432,joy
16121,joy
14003,sadness
13026,anger
8270,anger
12482,anger
40820,anger
28651,anger
25860,joy
6526,sadness
23948,anger
40699,anger
39552,anger
41574,anger
15303,anger
14245,joy
13210,error
4950,anger
28977,anger
512,anger
38727,anger
1747,joy
15865,anger
31042,anger
31537,joy
22996,anger
18745,joy
18508,sadness
12789,joy
26616,error
22220,joy
23545,surprise
36597,joy
30669,anger
29782,anger
39089,joy
33746,anger
28864,anger
13789,joy
18495,joy
39077,anger
26899,joy
29319,joy
4568,joy
32342,anger
22089,joy
32460,joy
17144,anger
29983,anger
15918,joy
39897,joy
16933,anger
23211,trust
9680,joy
3881,anger
24117,anger
19171,joy
30299,joy
13505,sadness
37571,sadness
31743,anger
5190,anger
42704,joy
30508,joy
23707,anger
38427,joy
14771,anger
21358,joy
40967,surprise
42956,sadness
4216,joy
4887,anger
32657,sadness
39977,anger
32077,trust
4041,joy
15960,anger
28063,anger
14094,joy
6130,joy
7817,anger
43738,joy
18784,anger
23056,joy
7129,anger
38434,fear
3098,anger
38947,anger
9107,joy
34475,joy
16405,anger
37723,sadness
27035,joy
35248,joy
21768,anger
30737,joy
9697,anger
10634,anger
19317,joy
16780,trust
18997,joy
36546,anger
28164,joy
43257,anger
28569,anger
18263,anger
20112,joy
27206,joy
17579,anger
10624,joy
20974,joy
19188,joy
34387,anger
26857,anger
44002,anger
4148,joy
40978,joy
16223,trust
26573,anger
24058,joy
44223,joy
37838,anger
5255,sadness
9146,joy
3817,joy
13986,joy
35130,trust
12736,joy
9298,anger
31943,joy
29280,anger
22300,surprise
26356,joy
23937,joy
28130,joy
14846,fear
18224,anger
42202,anger
7995,joy
2615,anger
21995,trust
15924,joy
45117,joy
22066,joy
16067,anger
26517,anger
25997,anger
17350,anger
24205,anger
2077,anger
16757,joy
19989,joy
40356,trust
23880,anger
38159,trust
6362,joy
26507,joy
38074,anger
27396,anger
15708,joy
20051,trust
6230,anger
41411,anger
5072,anger
3293,joy
1604,surprise
39166,trust
26259,error
21761,anger
25889,anger
17664,sadness
35338,joy
20338,joy
39290,anger
42357,fear
6321,joy
5806,anger
35036,joy
24404,anger
9545,sadness
30041,joy
18296,joy
30598,sadness
19168,anger
30781,joy
16915,joy
36175,anger
10226,anger
24774,anger
28518,joy
16033,joy
22530,anger
14444,sadness
35533,joy
14752,joy
15424,joy
20028,anger
4578,surprise
3992,sadness
17414,anger
23148,anger
19375,joy
27723,joy
24388,sadness
27318,trust
25668,anger
17132,anger
26244,joy
37467,joy
21608,anger
38459,anger
2050,trust
36741,anger
14860,anger
14154,joy
4006,anger
33995,trust
26161,anger
38593,joy
20268,joy
22596,anger
16008,anger
13704,anger
12167,anger
17218,joy
22456,sadness
26674,anger
37715,joy
6823,sadness
21929,joy
40596,joy
11634,anger
8092,anger
22414,joy
13009,joy
19690,joy
11317,joy
27484,joy
3336,joy
26122,joy
19506,anger
5577,joy
5390,anger
26831,joy
13531,joy
5410,error
28192,joy
22787,error
569,trust
28350,joy
21461,anger
36779,joy
5146,anger
18095,anger
7777,sadness
3803,anger
29107,sadness
17243,surprise
44015,anger
16060,anger
5102,anger
13895,sadness
32463,sadness
37499,anger
30261,trust
13014,joy
27126,joy
30054,anger
26516,joy
39671,joy
7927,joy
7647,joy
15592,trust
13747,anger
7221,trust
28825,anger
20988,anger
16244,joy
21503,anger
16690,anger
35654,joy
42480,anger
23665,sadness
40382,joy
22968,joy
10187,anger
41122,joy
43141,sadness
9341,anger
25361,anger
12941,joy
44685,error
18697,joy
15254,anger
38098,anger
14258,error
36118,anger
18934,anger
7899,error
18469,error
23584,joy
22105,anger
29515,joy
21790,joy
43285,joy
31187,trust
44102,joy
17493,anger
19614,joy
34818,anger
20479,joy
44663,joy
19161,sadness
7386,joy
33873,joy
24612,joy
28929,anger
8259,anger
23823,joy
942,joy
11996,anger
11983,joy
41613,trust
19278,anger
27351,joy
1539,sadness
19202,joy
25116,surprise
21378,anger
23975,joy
28607,joy
29086,anger
28051,joy
33940,anger
10162,anger
14484,anger
35618,joy
1608,anger
4191,joy
28619,sadness
20787,joy
29425,anger
8617,anger
28722,joy
26225,sadness
1025,anger
39643,anger
27371,anger
28197,joy
26042,joy
30144,anger
16480,anger
37778,joy
15165,trust
39739,anger
13461,joy
28568,anger
43955,anger
38387,joy
27279,anger
23403,joy
10960,anger
31190,anger
13994,error
29334,sadness
19936,anger
28411,joy
24338,anger
29313,sadness
37709,anger
24167,joy
44076,joy
10379,sadness
14000,anger
17514,anger
22760,anger
9559,trust
7149,joy
35576,anger
8158,joy
11299,anger
16068,anger
23067,anger
28768,anger
12556,joy
37878,anger
24607,joy
15156,anger
32995,sadness
32597,anger
24822,anger
19424,joy
26526,anger
22133,joy
32282,anger
2567,surprise
2673,anger
16022,anger
2285,joy
6565,trust
13475,joy
7450,joy
28108,joy
8952,joy
40929,joy
26726,anger
36863,joy
20905,anger
10731,trust
7495,trust
20733,joy
7653,anger
17113,error
16729,anger
12836,joy
404,joy
4354,error
5025,joy
24112,joy
16826,joy
20783,anger
27155,joy
23119,anger
41923,anger
21403,anger
36901,anger
3712,sadness
9084,anger
26575,surprise
39162,joy
32180,trust
18453,anger
18782,trust
40984,anger
24279,joy
19765,anger
12893,anger
41368,joy
35293,sadness
17465,joy
11737,anger
9764,anger
38621,joy
11408,anger
23726,anger
40354,anger
42625,anger
19580,joy
8989,joy
8407,joy
29278,anger
22238,sadness
28430,trust
44151,joy
15978,joy
5345,joy
7030,anger
7204,error
38884,error
30514,error
8987,error
27449,error
32627,error
7114,error
24088,error
27321,error
23857,error
21103,error
18907,error
38662,error
31667,error
5849,error
32365,error
2426,error
35467,error
37659,error
23244,error
34303,error
19552,error
10848,error
22348,error
9033,error
36857,error
27211,error
28377,error
22708,error
13208,error
9700,error
15695,error
16637,error
21897,error
15428,error
44605,error
3480,error
11431,error
30721,error
28081,error
3917,anger
16362,trust
1069,joy
45108,error
1164,anger
28272,sadness
19273,anger
7976,trust
24250,error
10417,error
19757,error
16110,error
15621,error
16185,error
38817,error
26026,error
41031,error
2590,error
19109,error
37935,error
38822,error
15934,error
12931,trust
27539,anger
16006,error
36238,anger
11113,joy
18061,joy
42523,error
31265,error
26404,error
43420,error
34096,error
11330,error
16957,error
25895,error
28588,error
36111,error
18813,error
12260,error
25626,error
7186,error
33149,trust
10598,trust
24420,joy
34103,anger
4975,anger
14519,error
28066,error
24506,error
44608,joy
15827,anger
805,error
17095,error
38505,error
40939,error
32759,error
10715,error
13516,error
25571,error
33679,error
38001,error
12681,error
35935,error
16455,joy
26401,joy
5412,joy
41766,error
22404,error
43160,error
28232,error
11058,surprise
27547,anger
40655,error
41400,anger
33065,error
30103,error
13958,error
11816,anger
28216,anger
17763,error
34182,error
41821,error
8278,error
26477,error
10245,error
22449,error
24799,error
20309,error
22094,anger
26733,sadness
39432,error
5641,error
10099,joy
40558,anger
12666,anger
9727,error
45195,error
22419,error
27724,error
29547,anger
37067,surprise
28956,error
12929,error
22491,error
39591,error
17820,error
39369,error
6973,error
28865,error
13124,error
3735,surprise
44954,error
20652,anger
29011,error
16043,error
16011,anger
35643,joy
31350,error
11445,error
38323,error
7967,anger
26022,joy
22518,sadness
6018,sadness
26916,error
37385,error
7822,error
22275,error
27722,error
14291,error
17616,error
36272,error
5626,error
37381,error
26867,joy
20509,anger
35358,error
20876,error
22000,error
14735,error
8032,anger
36820,joy
14224,anger
19700,trust
30326,error
18227,error
37061,error
32582,error
26016,error
6969,error
12312,error
44575,error
10765,error
37210,anger
17631,anger
17868,error
27410,error
27340,error
26652,error
30753,fear
15256,sadness
29211,error
28987,error
8277,error
5012,error
22153,error
21816,error
13212,joy
35444,joy
44037,error
30102,error
24473,error
41029,error
15182,joy
22777,joy
7592,anger
41569,error
6818,error
9772,error
43687,error
20346,error
14296,anger
29329,anger
26159,error
27201,error
9536,error
23904,error
22118,error
12871,anger
9858,joy
40279,error
21977,error
6755,error
16117,error
41026,sadness
4762,anger
13639,error
26383,error
22719,error
27382,error
28124,sadness
4712,error
4312,trust
22761,error
19084,error
17897,error
44280,error
26110,error
21602,anger
19527,anger
43111,error
23291,error
26552,error
43045,error
2462,error
3083,sadness
26760,anger
27398,error
26418,error
24963,joy
13246,anger
2386,anger
38091,error
16803,error
17708,error
21910,error
13065,error
20959,error
35494,sadness
15329,error
5396,error
29077,error
1168,error
3228,anger
7942,anger
36466,error
30620,error
29006,error
22309,error
21769,joy
13158,anger
2190,error
38762,error
14650,error
10375,error
8941,joy
22699,joy
42544,error
669,error
12916,joy
2242,error
14063,error
6510,error
14396,joy
29417,joy
15553,error
36009,error
28052,error
28250,error
19192,error
19996,error
26439,error
16700,anger
33766,anger
17082,error
28091,error
5010,error
25727,anger
36606,anger
27879,error
45116,error
22569,joy
19166,anger
12758,error
23181,error
6187,error
9940,error
20293,error
12190,error
42338,error
15631,error
16814,error
37054,anger
22026,joy
16347,error
28258,error
23810,error
14868,error
11003,joy
29872,joy
27452,error
16272,error
6297,error
14682,anger
18579,anger
11697,error
44221,error
25201,anger
19730,error
15577,anger
19406,error
14031,error
42142,error
45028,error
10459,error
11205,error
14138,error
24080,joy
34420,anger
44356,joy
36504,error
28870,error
28225,error
26093,error
19216,anger
35421,error
36753,joy
22511,joy
7852,error
27981,error
13850,error
21298,anger
32352,error
9549,error
19474,error
27548,error
30894,error
13291,error
5044,joy
38451,anger
18726,error
18725,error
