tweet_id,text,emotion
27107,bhai Bramhan aur kshatriya karm se bante hain janm se nahi ....... Baaki abhi bhi janm ka aadhar le ke ghum rahe ho … https // t . co / RKzhivt35Z,anger
26536,@ News18India @ nehapant19 @ GargaC Neha pant ji aaj bhi aap sirf modi support kar rahi hai . Aaj @ GargaC ji ne bahut s … https // t . co / Bl3MxzjD1T,anger
15133,@ sfurqan92 Bro ap khud he dekhlo babar and imam only play for runs not for te ahmad shahzad ki b tareef nahi karo g … https // t . co / YtCWg5462H,anger
16427,RT @ Blac _ meek @ MobilePunch I have been expecting your trashy response since ... And we are ready to you . So GEJ visit to Egypt for the sam …,anger
34966,@ rajnathsingh All the best sir Only one suggestion No Kadi Ninda business with Pakistan . We want proactive ac … https // t . co / crjrBBP90D,anger
30361,@ anjanaomkashyap Bahut dukh hua ki hindi rgion me itna seat dilane ke bawjud hame kisi bhi news anchor ki minister … https // t co / 6GzggUkL81,sadness
5647,Dear @ AmitShah ji NRC tho koi bhi sadharan vyakti bhi home minister ke padh se kar sakta hai parantu aap jai se v … https // t . co / 9JjnAsAVjG,anger
32242,Sir syasat in ka dhanda hai inhen agar sharam ati hoti to aaj Sindh ki yeh halat nahi hoti https // tco / 4OYkhzuBM9,anger
19827,@ iHamid24 Masla ye nahi k check post keon bani masla ye hai atack keon huwa .. baqi wo pakistan ke army hai jidhr mar … https // t . co / SrV2kVT6pX,anger
39615,@ idd _ raaj Thank you so much bro and I'm really humbled 🙏🏾🙏🏾,joy
15859,Kab auron ka sath nibhate hai log Aansu ki taraha bichhad jate hai log Wo jamana aur tha jab rote the gum me Ab … https // t . co / 6p53yEGWMq,sadness
33728,@ xyzmariaa Hum log sirf itna bol rahe hain k arsal ajiya ke relation ko kharab kar diya .. n thats true .. in last sea … https // t . co / hvXAgUfIHV,anger
13428,@ ArvindKejriwal @ ArvindKejriwal itne imaandar log k sath aagaye aapdesh ko 2011 anshan dikhakar aur Anna hazare … https // tco / Gj68KP8CPK,anger
33464,@ ShashiTharoor @ TOIIndiaNews @ INCIndia great professor sir jiii,joy
6206,@ bis1 _ m Sane Maharez haru game payena vanyo vane uta gayera khel vanera pathaidiye vayo ani season end hune bela lo … https // t co / lFHYZWmZcB,sadness
20880,@ siasatpk mayoos hony ki zrorat nahi world cup ka aik b match nahi jeety gi team humay kinya aur irland se boht mus … https // t . co / 98FL89N2Jo,sadness
35659,@ Samarth _ barshi @ NehalNK3 @ arif00sheikh @ MAYUR _ Mental @ abhisar _ sharma Hamare jo apne h Unse roti aur rozgar ki ume … https // t co / D2lw3PUwcB,sadness
20334,@ sherryontopp Mujrim nhi smjh the kyuki tumhare Bato se bjp ko bhout bnft hua tum to bhout kam aaye itne bk bk nhi … https // t co / VJAFsnh5m8,anger
655,Mc hai sala @ imVkohli sale lo jyada ghamand hai .. Kuch din ruk sale tera ghamand dur ho jayega .. https // t . co / Bek19Z9oR3,anger
30952,@ trending _ medic 😂😂😂😂 Go away Uche ... that ur feeling is not genuine jor,anger
16298,RT @ Bharatgas _ NE 5Kg swapping mela organised by Maa Laxmi Bharatgas Gramin Vitrak at Itakhola dist Hojai Assam @ BPCLimited @ BPCLERLPG @ BPC …,joy
26339,Rahul - Tum sabne mere Comedy shows se kitna kamaya btao ( Sonia - Ab mere chhore ka kya hoga ) https // t . co / 3sh6XMYmZS,sadness
23081,RT @ RD _ BANA Kahan Ho ???? Zinda Samadhi Kab Logey ?? Aaj Hi Ya Kal ??? Hawan Ki Laptien Bula Rahi Hain Baba Ji 😂😂😂 https // t . co / dUI4vMshjh,joy
10707,@ NiranjanTripa16 @ jainarayangaur Hum Deshwashi aapas me Hindu Musalman karke British ki chal ko Safal bana rahe hai … https // t . co / 6IkzShTgKi,anger
33070,RT @ m _ lalitha79 Beauty In Dictionary is @ MadhuriDixit mem 😘❤ YEYYY Now Can See The Every Week Looks 💃 # OOTD # DanceDeewane2 Day 2🎬 # ColorsTV …,joy
21820,@ serpent _ bear Aww V I ’ m here for you,trust
30806,@ sky _ larkaa O ni koi msla ni Ab jisko pta ni us ne puch b liya tou kia kch ni,anger
37177,@ BhagwaYoddha @ PratikBorade1 @ GautamGambhir @ Javedakhtarjadu @ RakeyshOmMehra Pehli baat Hindu Muslim hona nahi chah … https // t co / Dn3ChrSmAG,anger
27120,@ anujdhar ye Gandhi bramcharya ka experiment karte the . kitni bar unki ye experment fail huaa . koi batayega .,sadness
44692,@ apka __ crush _ Us zamana ma imran Hashmi hamara lia Jonny sins hua Krta tha 😂,joy
18321,RT @ sohaib _ khan7 Happy New Year O ho Sorry 🤪🤪 Good Morning Shit 🤭🤭 Happy Birthday Uff 😔😔 I Want 2 Say Best Wishes in Ur Wedd …,sadness
43452,@ sanjaygobind Kyon ki vikas ke muddopar baat chalegi to Shehzade Pappu ko @ INCIndia ki 70 saalon ki chori ghotale … https // t . co / 0VM1aHGIBe,anger
21378,@ RanaAyyub Ye Public hai Sab jaanti hai . You people worked so hard to frame him ran you agenda for more than 15 y … https // t . co / HbaiZHHk38,anger
6161,@ drosliyusof @ LFC Thank you so much Dato inshallah will celebrate the 6th star tonight 🙏🙏 # ynwa,joy
33402,@ is _ enticing @ erbmjha 1stko jameen chor ka sahara2nd ko rohingiyas ka3rd ko Italy ka 4th ko haathiyon ka 5th ko Unglee ka 😀😁😂🤣😃😄😄,joy
36287,@ AcharyaPramodk Chavhaji musalman such to kehtahai gaiy ke naam pe musalman ko hatya kiyajaaraa haina hindu vo ko k … https // t . co / LP1XK9A062,anger
17176,Hhh my wifi cant 1080p nasib 720 boley aiyoooo,sadness
22109,@ rssurjewala Bhakto aur kathit deshbhakt rashtravadiyon ko koi phark nahi padega . Ve tayyar hain ise pracharit karn … https // t . co / SRYbZ4MQRF,anger
26159,@ Akshay _ Brigade @ Liyakat _ Dayar18 Are wo celeb hai usse SO ki jrurt nhi ... tum usse SO krwao 😂,joy
21609,Khelne ke liye maidan ki nahi zaroorat hai toh sirf Junoon ki # CWC19 # CWC19london # WC2019 # iccworldcup2019 … https // t . co / NFXyzANopH,joy
14181,@ bbmarathikhabri yes @ Dsk _ Talks bhai sayad Mahesh manjerekar se is bar hope rak sakate hai,joy
36002,@ smritiirani Ye kya hai maa apke Assembly ek member ki jeet ki khushi me hazaro loog pareshan hue hai . Ye umid nahi … https // t . co / ScHby3HFJR,anger
34848,@ PMOIndia Jai Hind sir main Prashant Rathore aapse request Karta Hoon ki pubg game ko India mein ban kar dena chah … https // t . co / pJK8ywiw5Y,anger
26760,@ CNBC _ Awaaz @ ShahnawazBJP Media ki maherbani because issues ko highlights nahin kiya ...,anger
34111,Shikarpur Siddique Maari Soomra Muhallah Curcular Road Samait Mukhtalif Elaiqon Ki Bijlee Guzishta 18 Ghanton Se Band Shahri Pareshan .,sadness
34884,@ Rangoli _ A Pancholi & veteran ... good joke .. with barely 2 emotions he is being branded as actor ... lol,joy
27437,@ An _ eees Bro mein vote denye s pehly kpk k random logo s pocha they all were satisfied with PTI's performance that '… https // tco / A7rAWsBj9j,trust
18643,Lanat ho un andhon pr jo ankhon daikha such na daikh sakain . Or en andhon hi ki waja sy ye mulk paryshan h https // t . co / u7sVWWlY7F,anger
7309,Mukhyamantri Yogi Adityanath ji chinnara Panchayat ke a Kamlapur Colony mein Main Ek Saal pahle Bijli ke Pol Lage A … https // t . co / 9ZHI8LL2W1,trust
10159,@ sherryontopp Pata nahi tera kb udega ... Ab ti kuch sharm karo ... Beshram ensaan .... Abhi tk regain to kara nahi gay … https // t . co / x96eUApt0L,anger
16588,"@ Nationalist _ RSS @ RahulGandhi 4 bache personal law nahi Quran chapter "" women ' sura Nisa me ye he ki do teen chaar s … https // tco / gNnSrGNEQa O",anger
11997,RT @ Rohitinsan2515 GooD M 😘 rning Pita @ Gurmeetramrahim ji ~🙏 Dhan Dhan Satguru Tera Hi Aasra 🙏 Bless me to keep u in my mind everytime ❤️🙏 Ble …,joy
22521,@ Jhalla _ wallah @ swiggy _ in @ SwiggyCares Lol thats like u know govt announcement for being late . Aap ki asuvidha ke l … https // t . co / h71D3dAyw8,anger
12441,Kaash Aisa Hota - Darshan Raval | Official Video | Indie Music Label | Latest Hit Song 2019 https // t . co / wck7Juu8ZV,joy
7307,RT @ RDevdani @ PoonamThakur111 @ Hari _ oum _ 1 Ek nahi blki kai farji N . G . O . 's ese hain jo desh me hindu dharm ko badnam kr dharmantaran ko bad …,anger
25564,@ Zoyaheart786 @ PandaJNSCSNZH Hmm but tasty boht hoty hain 😂😂😂😂😋😋😋😋😋 hy soch k bhi moo m pani aa gya schi,joy
6672,@ rssurjewala @ ArunSFan @ INCIndia 5 sal mt bhejo sir media valon ki dal roti bnd ho jayegi,anger
42755,@ jappsh @ jamnagarrdx @ Puncasticguy @ riyal _ dhuvad @ n _ hiral 😂😂😆😆😆 heiii 🤔🤨🙄🙄 muje kuchh kaha kisi ne 😂😆🤣🤣🤣😂😂🙈🙈🙈,joy
6423,Naa hum bhulte he khuda ko Naa unhko jo hume as allah s gift mile he unko Bhulne wali galiya hum chor aaye piche https // t . co / cKahdt4DWE,trust
512,@ Jainritesh _ rj @ abpnewshindi @ ShashiTharoor kai bar product khrab nhi hota logo ki choice khrab hoti hai product ki … https // t co / mKStT0EbgN,anger
12152,This # Cosmetology job might be a great fit for you . Click the link in our bio to see it and more . Specialty Artist … https // t . co / AMuatoWRPp,joy
9518,@ TMKOC _ NTF aaj ke episode me @ moonstar4u mam apke kolkata ke raasgole anjaan maheman ke liye 😊 aur hamre liye ?😊🙋 # TMKOC @ AsitKumarrModi 😉,joy
15254,@ hardykhiladi @ Aman _ Srk4life Tune India ko final may nahi daala 😂🤣😤🙊,anger
43004,@ AndhraBoxOffice @ actor _ Nikhil Happy birthday .... nikhil ji,joy
24432,@ bainjal Trolling bahut kam ho gayee hai not good for the sake of personality development .,sadness
40130,@ WeUttarPradesh @ SidharthNSingh @ JPNadda tatkal aise dr ko lat mar ke naukri ae nikala jaye aur iski medical ki de … https // t co / hq6LXmjxgy,anger
16517,@ murtazasolangi It's pop corn time for you sir What would Aam admi do ?,joy
30179,Comment for a rt spree 😻 Apun ka dil bahut bada hai 10 rts dega sbko 😂😂,joy
11156,@ DrAyeshaSpeaks Shaid tum ye pata nahi k Pakistan ki government ghareeb hai karzay talay doobi hoi hai or public am … https // t . co / FyVPHPzyXH,sadness
13231,RT @ RahulKa95850409 # MPAPJOINING @ jitupatwari @ highereduminmp @ CMMadhyaPradesh @ anandibenpatel @ jitupatwari Ab Nahi Chaleg …,anger
13070,@ X _ sanamre1 @ Reni _ rhe9 @_ teri _ bhen @ GeriCat2 @ Rumaila14 @ ranikhanreal @ MaryamConnect _ @ MahirakhanFan3 @_ Deadly _ Alive @ shwsha12345 nice,joy
22224,@ AnupamPKher Sir ji aisa hin life style amit sah ji ka bhi dikhaiye aur ho sake to unka bete ka kathor mehnat ke b … https // t . co / aDy575aDQO,trust
20431,@ Fortune _ Kahu It's a classic 😎 hope you won't ask me about cube n tupac again,joy
1334,@ TarekFatah @ Nawazishkhan93 Ye dehradun ka hai ... ye uttarakhand tk aisi soch leke aagaye saudi arebia se ...,anger
30313,@ iamAbhik3 JCB ki khudhai dekhne jao bhai ji ... more important,joy
31810,RT @ Coolfan _ 007 show acha chalna chahiye people dont care kisko chance diya kisko nhi jo main h kisliye hai Entertainment jyada krta hai i …,anger
43290,RT @ SalmanTrend Bharat Aur Uska Pyaar # Bharat Ke Sath # 15DaysToBHARAT https // tco / xmVuJh7bJO,joy
34899,Ajeeb si halat ho gyi hai tere jane ke bad Bukh hi nhi lagti khana khane ke bad 😒 Mere pas 4 samose the 2 phle k … https // t . co / 0nG2DqXJND,sadness
42180,Dikkat Hoti Hai Yaha Logo KO . Humare Kaale Pehnave Se . Bhul Jate Hai Log Ki Chand Raat Ke Andhere Me Hi Dil Lubhata H … https // t . co / bOy5oC1Zua,sadness
15701,@ AmitShah mama ji aap ko ke he rahe hai koi bhi tmc ke karyakarta ko bjp mai nahi le nahi kyoki logo ne tmc ke un … https // t co / tLXTBPmQHV,anger
27345,@ mesilviya @ FlyYeti @ thesanjiv @ devilruck It'll be a gift for you guys la jityo bhane haha,joy
12929,RT @ imVkohli Fun times with the boys 😎💪🤙 https // t . co / f3vAuYiRWQ,joy
18153,@ ItsSohailKhan @ akshaykumar Ye to old ho gyi news ab 😹 Phle btana ta,joy
6002,Samajwadi party ki Sarkar me Ye Mahoday Pal pal me Party ko chetaya krte the AB Sayad enhone Aankh pe patti baand l … https // t . co / ItHfijFZ22,anger
27951,@ AnkitKumarkesa4 @ swyam _ sewk @ Pallavi _ Singh04 @ VeerGur59267143 @ kavyapedia @ Sonam _ Sharma3 @ Radha274402 Disturb na k … https // t . co / oRS9onmQuZ,anger
42860,He Jaan Shaadi K Baad Apke Hath Kaat Dunga .. She Wo Q Jaan ? He Main Shaadi K Baad Apko Apne Hathon See Khana Khi … https // t . co / YHkmeAE86T,joy
16462,Sab ki 2 3 Match Hogyi aur India ka Abhi tak 1st Game he hone ka hai Waah BC ...👏👏😥 Kis ne banya bey schedule ..😠 # CWC2019,anger
44661,@ shoaib100mph Nahi Bhai aj Kal points Kat te hai thodi skil ki or fitness ki zarurat hai,sadness
16049,So last night i left my kids under my parents care and my husband under his own care so i can have an Iftar date w … https // t . co / hsbypbNaad,joy
6041,@ rsprasad @ narendramodi Manniya ravishankar prasad ji aap se aagrah hai ki aap jis gaon alawalpur ko god liya tha u … https // t . co / tzNBmMy9VR,trust
18655,@ AlfahadPendari4 Same happens even with me Yaar dekhna tho bohot Kuch Chahta hoon but dekhne ko Mann hi Nahi hota h … https // t co / vdsUNafF00,sadness
41565,@ zainabsikander Sure appko 400 saal sae sambhala hai toa aaj kiya hua jo aap chintith hai ? Wish you had the guts t … https // t co / cKBfzzz3qH,anger
13811,RT @ f5ba5030514d4e3 @ RifatJawaid @ lubnaurifat Haar k bhi congressi ne paise diye so nice of them 😊,joy
13085,@ imanojyadav @ chitraaum Koi bhi gov ayega to 2-3 sal me sab chizo ka dam bdhe ga hi aaj jo 100 ka hai 1 sal bad 120… https // t . co / DnDUZ7PZWc,anger
24621,@ smitaprakash Best joke of the year . Looks like andhon mein kana raja .,joy
4171,@ tiwarymanoj Same to u bhaya 😍 have nice day 😄😄😍😋,joy
35319,RT @ Sm4bjp @ sardesairajdeep Some media walas think they are master of all trades . But actually they are jack of none 😀😀😀😀 Rajdeep talki …,joy
11954,@ thewirehindi Pakistan to koi jayega nhi pr bahut jald Pakistan jarur ban jayega,anger
44092,@ Satyam315 @ abhisar _ sharma Lol birthday me gye the modi ji naach rahe the biryani kha rh the waha k PM k sath 😂😂😂… https // t co / Z7Odc1kp1f,joy
17431,TO ALL SO CALLED ISRAELITES what can you BELIEVE TMH for FOR ??????????,anger
34316,Raam ka Naam lekr maar-kat krke raam ka Naam duba diya agar sach me raam hote to ye sab dekhne ke bad khud mar ja … https // t . co / vqRPGwDxPl,anger
12538,@ yadavakhilesh Yadavhttps // youtu . be / hTpid2R6zQE Ye hai Samajwadi party k vichar jo Apne baap ki ijjt n kre toti chor ..,anger
33181,bikul sahi hai ... ab jo bhi hai khairat me hai lena hai to lo nahi to kat lo .... https // t . co / 0ub285haEQ,anger
20970,@ Muhamma66450593 @ PTIofficial Ab ye pp aur noon se poocho jo 35 sal se iqtadar main hain unhon ne tax net kun nahi … https // t . co / puCcju5Xx1,anger
10681,@ chetan _ bhagat @ dhruv _ rathee @ kunalkamra88 @ ReallySwara Exactly sir ! Well said sir !,joy
13956,@ Anchises _ @ WarWounded __ @ enn _ safe @ Spogmai94 @ LodhiMaleeha Shah saab ko samjhyen ye 😷,anger
29540,@ ashutosh83B @ AamAadmiParty @ BJP4India @ narendramodi @ Smita _ Sharma @ sardesairajdeep @ yadavtejashwi @ ghanshyamtiwari … https // t co / jdRQaKl8qv,anger
35799,Best Wishes for Today's LaylatulQadar Transmission . May Allah pak Give uh More & More Energy 💫💫😘😘 HopeFully Ye Mehfi … https // t . co / LC5XtfPGzF,joy
22000,@ philocalist00 Bura waqt to paagal ko bhi nhi bhoolta tum to normal lgti ho abhi 😒,sadness
19319,@ being __ shiva __ Footfalls ka tel nikalna h jaise producer ko 😂,joy
17156,Jagrukta ka nayab tarika koi parivahan vibhag se sikhe Parivahan mantri ko bhi sahi jankari nahi de rahe adhika … https // t co / E26FIMXAy4,anger
2909,“ Na I told u I Ain have no girl ” 😂😂 y ’ all niggas just be lying smh 🤦🏾‍♀️,joy
17138,@ Noreen _ Says @ Reemmalik ___ Aap Pakistan cricket team kay baaray main jitni touchy hain aap ko poora world cup tang … https // t . co / 7r3XcjQcoJ,anger
39876,@ irvpaswan @ narendramodi @ PMOIndia Abki bar apse fci ke ritayad amploise ka pension ka karya age badane ki khub asha he,trust
7351,@ Amit __ G @ HellBatFE Chutiye saale dictator aur democratically elected leader kaa farq samajhte nahi kanoon samvid … https // t . co / wyiqgcVXp3,anger
19373,@ jin _ dionysus Koi interested nhi hoga kutta bandar icchadari janwar banne mein 😂😂😂,joy
12468,@ Akshay34340208 @ WhoSunilGrover Inhe sayad pata nahi jo janta ko pata hai Ki ye dono milke chand chand laga sakte h … https // t co / wNlaqFRpO1,anger
34626,RT @ SmileyHeart0017 aaj ik aur baras beet gay ā us ke baghair jis ke hote hue hote the zam ā ne mere # AhmedFaraz,sadness
2780,@ baloch _ aina @ iDua _ Fatima Sari zemadari ek insan ki nahi hoti ye Hakumat ki zemadari hay jo zakat kaati jati bank … https // t co / gtXtgllXdU,anger
44056,Please Checkout this news - All in One Super Entertainer Promo | 29th May 2019 | Dhee Jodi JabardasthExtra Jabard … https // t . co / vzZCOEi9jG,joy
16965,Respected Sir ji ab tak sab recruitment fair hui h please sir make this also fair for candidates because ek mehnat … https // t co / 3LKQpXjvLB,sadness
6668,I Sandeep mey ek vichar rakna chahta hu modi ji sir s kiek box banaya jay her zile me jisme public apni problem … https // t co / QgQ6oRuW2W,trust
34978,@ AkshitPatnaik @ HeavyHeavyd Ah okay Haven ’ t been following @ UnaiEmery _ so can ’ t say much Joke tha saale,joy
24205,@ memzarma Of course they are lying but even their wrong translation is what IK openly said That was a point I was … https // t co / xaDcHEI2oI,anger
40598,RT @ Saqlain _ sk1 Jo log apne doston ko aftaari karwate hain unki passand ki shaadi hoti hai,joy
12092,@ pooja27246254 _ 1 Sahi kaha puja ji aapne aise murkh har Desh me badne chahiye Jo deshdrohi Ko sirf sikhaye hee nahi … https // t . co / Su5jQlPMw4,anger
6946,@ TimesNow @ HardikPatel _ @ AmitShah Abe tujh jaise mare huy Ko amit sah ji kya marenge jo khud mara huya hai ye khauf … https // t . co / NdWRz8u4zF,anger
5153,@ shoaib100mph Jaise Ghar me paise ke lale pade ho to Bache khelne Nahi jate Shoaib ye asar hota hai dimag pe playe … https // t . co / d93dxdy6Ez,sadness
5602,@ RiddhiBharti @ aartic02 Maine suna tha kuch Ladkiya Dimag se paidal hoti h ... Bhut din se khoj rha tha pr koi dikhi … https // t . co / zclBcxRdLE,sadness
41584,@ sunoo _ chanda Can we be a friends 👫? Best waly I haven ’ t any bestie ?,joy
30434,I was humming Dheere Dheere to myself during my exams I feel like I promoted the song better in college than you d … https // t . co / XYw95pl4sC,joy
8987,Jab hum kisi ki khushi kharab kartay hain appnay kisi zoom main rehtay howay to wo banda to nikal hi ata hai situat … https // t . co / kXkJg6pvYJ,sadness
12417,@ sardanarohit @ aajtak Sir ye election commision ko gali nai de rhe Ye govt Employee ko gali de rhe Jo election krata hai,anger
41279,@ noturtrash @ toobzza Madam har admi ek jaisa nhn hota ... Or pyar k badle hamesha pyar hi milta hai .. Ye Allah ka bn … https // t . co / GRMxM7xOcs,trust
16702,RT @ Devendra _ YAadav @ SunilTitota @ RiaRevealed @ PMOIndia Nhi Yehi toh BJP ke superstar pracharak h . Jinhone apna kartavy sahi nibhaya . umme …,anger
42996,@ ExpressNewsPK @ Shamidrees or iski wife ko choor k ye @ duckybhai or doosra kaun hai pata nhi ye ducky or ye khujli … https // t co / Aj2geMkJCF,anger
31500,@ ZeeNewsHindi No Rahul Gandhi should be the President ... Varna BJP kaise Jeetegi ... Pappu and Pinky are star BJP campaigners,anger
16171,@ Deepu _ V _ Thomas @ Nehr _ who Bas yahi to farq hai tujhe likhaa huaa bhi nhi dikh rhaa hai,anger
32021,@ rssurjewala @ INCIndia They let go @ priyankac19 and yeh haalat ho gyi,sadness
39419,@ saimakramwriter Hanji Ab Shahana bane gi Arsal ki Maa or Phir Arsal bane ga Jia ka Purane wala Aashiq 😉😉 Wow its go … https // t . co / K1H686pc1M,joy
7081,@ KlasraRauf Is qoum ka kch nhe ho sakta pori team na khailtay galti captain ke hai waisy ye naye logic aise qoum … https // t . co / db5i44a9mx,anger
43759,@ BJPsoldIndia @ YouTube Evm ko bjp bale kistara gorbori kia kuch samajh me nahi ata . Naya tarike se kuch kia hai . app … https // t . co / 3NJdnuu0WJ,anger
44434,RT @ AzazWazir Sarfaraz ko chahiye pakorhon ki dukan khol le kaptani mushkil hai in jesay maskharon se nhi ho paegi second last over kau …,anger
38248,Manniy pm Modi ji ko chunav me jeet hasil karne par bahut bahut subhkamnaye https // t co / UR4SSL1P1r,joy
39828,@ RubikaLiyaquat @ INCIndia Yeh log jo aaj @ RubikaLiyaquat ji ko islam padha rahe hain yeh wohi talibaani log hain … https // t . co / QbqL8MLgrF,anger
11951,@ nzmalik10 Ye Naeem ul haq wheel chair pay ?? Pakistan may to bhagta phirta hay . Lagta hay is k bhi asaasay khulnay walay hain 😂,joy
11941,RT @ Nissar _ Khokhar agr @ Asad _ Umar jaisy bndy ko hatya ja skta tu # ZartajGul ko farig ker denay k lia govt . ko sochna ni chae,anger
41992,3andha sabr w tolit bal w lazim a2ul heya enqaztni mn mo7awlat ent7ar kteer I became a better person for her W … https // t co / loHn11IV4O,joy
20172,Diggi babu haaaaaaaaaaaaaaaaaaaaaaa bhagwa atnk hafij sahab kya majja aa rahan han tumhari har ne mujhe vapis jawan … https // t . co / dZX1DzzNGl,joy
24838,RT @ YAMESH9 Yuva ki awaaz Gareebon ka Hamdard Mahilaon ka rakshak Janta se pyaar ki misaal Kissan ka maseeha Our commanderour Boss @…,joy
22115,@ manav _ walia All the very best Koi kaam ho ti btaa dena,joy
15268,Barbad party resolution - aaj se koi apne bachchon ko barbie phantom nahi dega uski jagah dirga hanuman bante jayenge .,anger
20088,@ ArvindKejriwal Are chinta mat kar papi log itni jaldi nahi Marte Abhi to bahut Burnol Lagana hai bahut papad B … https // t co / SHDDj2ZEES,joy
20559,@ vijaita What do u mean tease . U mean in india we can say Jai Shri Ram,anger
619,@ fahadmustafa26 @ aijazz7 @ faysalquraishi @ Jerjees Bhai yeah glasses wali admi kon hai jo appki har pic main hota hai ...?,joy
38503,@ KamhalLima good scrap that bro hopefully a rematch there ! What you thinking AJ kam,joy
28066,@ MaryamNSharif Jo Pakistan pe qarza dall gye # mian sb aur moter way girvi rakh di ? Ha koi jawab is ka,anger
19587,# SecretOfPositivity @ derasachasauda @ Gurmeetramrahim Saint Dr gurmeet ramrhim singh g insan btate he k method of … https // t . co / zgzzhxYPMS,joy
16572,@ TalatHussain12 Tum b roz bakwas kr rahay ho pehlay 30 sal soye buway the tum ko konsa apnay nam ki laj ki sharam h … https // t . co / H882fjfGyZ,anger
14653,@ WaseemBadami bhai aj # Shaneilm me apny Q kia tha na niagarafall kahn hn ? Mujy es ka ans es leya pta tha BCZ apgy … https // t co / mtgZ7otLBb,anger
15494,@ rpshrj @ AnupamPKher @ gurudronachrya Arre apna failure Nehru ke naam laga dete hai ye log GDP ki baat karo pichle … https // t . co / GIZEIeUmcc,anger
20834,What could be worse example to insult people's clear mandate Rahul Gandhi compares BJP government to colonial rule https // t . co / CE5az0TOOn,anger
24007,Wo khush naseeb he ye zakhm jis ko ras aagya Ye aansuon ke haar khun baha nahin hen dosto Ke wo to jaan de ke qar … https // t . co / qfWsyD5aIe,sadness
43761,@ MSR _ Delhi Be specific chalu ya jau ? 😂 Aur itne dekhe hai to apne liye bhi job maang le nahi to aaja Mai deta . Bhak … https // t . co / WmDqgOqVZe,joy
3442,Pehle you used to write emo poetry ab kyu band kar diya ? — Likh likh ke saare emotions khatam hogaye hain https // t . co / ucDWgqU2AG,sadness
26894,RT @ parmind40704180 God job waheguru ji Tuhade teh mehar karan https // t co / 3LfqBMaus0,joy
35691,RT @ sefihere @ Lilcococadbury7 Yaaaar i have been waiting for you from 3 days where are you khud ko parwah he nahi kisi cheez ki,sadness
9727,# Askstar Ajinkya Rahane is more effective at no 4 in World cup ? # WorldCup2019,trust
44937,# BeWise _ ChooseRight @ Gurmeetramrahim Good afternoon guru g Bless us and give us power 2 do more nd more Sewa Sim … https // t co / vBj2YiiULY,joy
9183,@ sach _ shukla Thanks for letting us know Sachin I'm really sorry to know your internet is down again Is there anyt … https // t co / y0ug1BfE2V,sadness
24152,RT @ KhelNow Khel Now is set to bring you the biggest SUPER EXCLUSIVE of the # IndianFootball Keep watching this space for more .,joy
14387,@ tushar16 Sir if orbit holds .. ATH bhi aa jayega ..,joy
45225,@ Roadside _ Monk @ Arjun _ gujju Aare bhai bhai bhai . 😓 Single he mar jaynge ham .,sadness
12204,@ myogiadityanath sir ji pranam mai intizar ahmad sultanpur se sir ji hamne aap tweet ke madhyam se apni ek ek sthit … https // t . co / vY9rQIqkNS,trust
34879,@ narendramodi @ VNarayanasami Sir Aaj to party hai Mujhe kisi ne invite bhi nahi kiya Mana Sir fake news dal de … https // t co / inl0ZWW2Vh,sadness
23514,@ Pmishra1997 @ ani _ digital @ ANI Toh tu q bta rha hai 😂😂,joy
26830,@ JhaSanjay Man halka karle 5 more years you have to be strong 😂😂,joy
21668,@ anjanaomkashyap Atal g ne Shi Kha tha Modi g ne unhe vipaksh m bhi nhi baithne diya https // t . co / EacB72Qpz9,anger
19761,@ RabriDeviRJD Arre aunty ji aajkal bachche ko bhi pata hai ki voter list mein naam kaise check karte hai singap … https // tco / 5YmiMCyork,joy
24512,@ realpreityzinta @ BJP4India @ narendramodi Badal se plane dhakne increase unemployment increase in the price of f … https // t . co / fcFKHxYOmj,anger
43065,@ PMOIndia @ narendramodi SIR PM MODI JI SE MERI REQUEST HAI KI GOVT KO IMMEDIATELY ACTION LANA CHAYE JI AUR INCOME … https // t . co / vdtrN2HStn,anger
23665,The greatest pain that comes from love is loving someone you can never have Aisa main sochta hu,sadness
34280,@ Parivesh95 @ anannyasarwar @ ruburubiya @ Smile _ Buddy17 @ ANI Sirf majak hai Lightly lo 😉😂,joy
28743,RT @ VRaghuwanshi Too good Dabbu Bhaya ... this time Bhabhiji gave serious takkar to you in single dance move she came .... https // t . co / FQWT …,joy
26825,@ GulalaiAfridi @ WaseemBadami Nahi yara ajkal busy hain werna ense zayada Active to koi nahi 😂😋,joy
16219,@ ppbajpai Sir life ka ek sapna hai kabhe kisi din aap se ek mulakaat kerna log netaaon k fan hote hain mai aap ka … https // t co / IKF7nhJ3wP,joy
24127,@ Broken _ an _ gel haha hye bachi smjhdar ho toh relation mazbott hota bhai k sth narmi 😂🔪,joy
13248,@ invincisachin @ mpchalia @ RahulGandhi EVM ke khilaaf ab Shashtra andolan ke siwai aur koi chara nahi . 85% Moolwasiy … https // t . co / c5XOLuSnqq,anger
23171,@ Junaidaziz007 bheer me gumne walon ko talash nahi kiya karte unhe to bas jane dete hn ku k jo bheer me hath chor d … https // t . co / Je86z2ayHa,sadness
26097,2019 ke lok sabha election me ek bahut achhi baat hui ki pahli baar log jaat paat se upar uthkar desh ki tarakki au … https // t co / TRfMMdy1nJ,joy
33478,@ deevgrass _ They changed hair color ! Warna-warni pisan pasti kalo liat updatenya mereka,joy
